run,island,frame,N,captures,escapes
cand_frozen,42,10,4,0,0
cand_frozen,42,11,4,0,0
cand_frozen,42,12,4,0,0
cand_frozen,43,1,1,0,0
cand_frozen,43,2,1,0,0
cand_frozen,43,3,1,0,0
cand_frozen,43,4,1,0,0
cand_frozen,43,5,1,0,0
cand_frozen,43,6,1,0,0
cand_frozen,43,7,1,0,0
cand_frozen,43,8,1,0,0
cand_frozen,43,9,1,0,0
cand_frozen,43,10,1,0,0
cand_frozen,43,11,1,0,0
cand_frozen,43,12,1,0,0
cand_frozen,44,1,1,0,0
cand_frozen,44,2,1,0,0
cand_frozen,44,3,1,0,0
cand_frozen,44,4,1,0,0
cand_frozen,44,5,1,0,0
cand_frozen,44,6,1,0,0
cand_frozen,44,7,1,0,0
cand_frozen,44,8,1,0,0
cand_frozen,44,9,1,0,0
cand_frozen,44,10,1,0,0
cand_frozen,44,11,1,0,0
cand_frozen,44,12,1,0,0
cand_frozen,45,1,1,0,0
cand_frozen,45,2,4,3,0
cand_frozen,45,3,4,0,0
cand_frozen,45,4,4,0,0
cand_frozen,45,5,4,0,0
cand_frozen,45,6,4,0,0
cand_frozen,45,7,4,0,0
cand_frozen,45,8,4,0,0
cand_frozen,45,9,4,0,0
cand_frozen,45,10,4,0,0
cand_frozen,45,11,4,0,0
cand_frozen,45,12,4,0,0
cand_frozen,46,1,1,0,0
cand_frozen,46,2,1,0,0
cand_frozen,46,3,1,0,0
cand_frozen,46,4,1,0,0
cand_frozen,46,5,1,0,0
cand_frozen,46,6,1,0,0
cand_frozen,46,7,1,0,0
cand_frozen,46,8,1,0,0
cand_frozen,46,9,1,0,0
cand_frozen,46,10,1,0,0
cand_frozen,46,11,1,0,0
cand_frozen,46,12,1,0,0
cand_frozen,47,1,1,0,0
cand_frozen,47,2,1,0,0
cand_frozen,47,3,1,0,0
cand_frozen,47,4,1,0,0
cand_frozen,47,5,1,0,0
cand_frozen,47,6,1,0,0
cand_frozen,47,7,1,0,0
cand_frozen,47,8,1,0,0
cand_frozen,47,9,1,0,0
cand_frozen,47,10,1,0,0
cand_frozen,47,11,1,0,0
cand_frozen,47,12,1,0,0
cand_frozen,48,1,1,0,0
cand_frozen,48,2,4,3,0
cand_frozen,48,3,4,0,0
cand_frozen,48,4,4,0,0
cand_frozen,48,5,4,0,0
cand_frozen,48,6,4,0,0
cand_frozen,48,7,4,0,0
cand_frozen,48,8,4,0,0
cand_frozen,48,9,4,0,0
cand_frozen,48,10,4,0,0
cand_frozen,48,11,4,0,0
cand_frozen,48,12,4,0,0
cand_frozen,49,1,1,0,0
cand_frozen,49,2,1,0,0
cand_frozen,49,3,1,0,0
