run,island,frame,N,captures,escapes
candADDR_L9,31,9,1,0,0
candADDR_L9,31,10,1,0,0
candADDR_L9,31,11,1,0,0
candADDR_L9,31,12,1,0,0
candADDR_L9,31,13,1,0,0
candADDR_L9,31,14,1,0,0
candADDR_L9,31,15,1,0,0
candADDR_L9,31,16,1,0,0
candADDR_L9,31,17,1,0,0
candADDR_L9,31,18,1,0,0
candADDR_L9,31,19,1,0,0
candADDR_L9,31,20,1,0,0
candADDR_L9,32,1,1,0,0
candADDR_L9,32,2,1,0,0
candADDR_L9,32,3,1,0,0
candADDR_L9,32,4,1,0,0
candADDR_L9,32,5,1,0,0
candADDR_L9,32,6,1,0,0
candADDR_L9,32,7,1,0,0
candADDR_L9,32,8,1,0,0
candADDR_L9,32,9,1,0,0
candADDR_L9,32,10,1,0,0
candADDR_L9,32,11,1,0,0
candADDR_L9,32,12,1,0,0
candADDR_L9,32,13,1,0,0
candADDR_L9,32,14,1,0,0
candADDR_L9,32,15,1,0,0
candADDR_L9,32,16,1,0,0
candADDR_L9,32,17,1,0,0
candADDR_L9,32,18,1,0,0
candADDR_L9,32,19,1,0,0
candADDR_L9,32,20,1,0,0
candADDR_L9,33,1,1,0,0
candADDR_L9,33,2,4,3,0
candADDR_L9,33,3,4,0,0
candADDR_L9,33,4,4,0,0
candADDR_L9,33,5,4,0,0
candADDR_L9,33,6,4,0,0
candADDR_L9,33,7,4,0,0
candADDR_L9,33,8,4,0,0
candADDR_L9,33,9,4,0,0
candADDR_L9,33,10,4,0,0
candADDR_L9,33,11,4,0,0
candADDR_L9,33,12,4,0,0
candADDR_L9,33,13,4,0,0
candADDR_L9,33,14,4,0,0
candADDR_L9,33,15,4,0,0
candADDR_L9,33,16,4,0,0
candADDR_L9,33,17,4,0,0
candADDR_L9,33,18,4,0,0
candADDR_L9,33,19,4,0,0
candADDR_L9,33,20,4,0,0
candADDR_L9,34,1,1,0,0
candADDR_L9,34,2,1,0,0
candADDR_L9,34,3,1,0,0
candADDR_L9,34,4,1,0,0
candADDR_L9,34,5,1,0,0
candADDR_L9,34,6,1,0,0
candADDR_L9,34,7,1,0,0
candADDR_L9,34,8,1,0,0
candADDR_L9,34,9,1,0,0
candADDR_L9,34,10,1,0,0
candADDR_L9,34,11,1,0,0
candADDR_L9,34,12,1,0,0
candADDR_L9,34,13,1,0,0
candADDR_L9,34,14,1,0,0
candADDR_L9,34,15,1,0,0
candADDR_L9,34,16,1,0,0
candADDR_L9,34,17,1,0,0
candADDR_L9,34,18,1,0,0
candADDR_L9,34,19,1,0,0
candADDR_L9,34,20,1,0,0
candADDR_L9,35,1,1,0,0
candADDR_L9,35,2,1,0,0
candADDR_L9,35,3,1,0,0
candADDR_L9,35,4,1,0,0
candADDR_L9,35,5,1,0,0
candADDR_L9,35,6,1,0,0
candADDR_L9,35,7,1,0,0
candADDR_L9,35,8,1,0,0
candADDR_L9,35,9,1,0,0
candADDR_L9,35,10,1,0,0
candADDR_L9,35,11,1,0,0
candADDR_L9,35,12,1,0,0
candADDR_L9,35,13,1,0,0
candADDR_L9,35,14,1,0,0
candADDR_L9,35,15,1,0,0
candADDR_L9,35,16,1,0,0
candADDR_L9,35,17,1,0,0
candADDR_L9,35,18,1,0,0
candADDR_L9,35,19,1,0,0
candADDR_L9,35,20,1,0,0
candADDR_L9,36,1,1,0,0
candADDR_L9,36,2,4,3,0
candADDR_L9,36,3,4,0,0
candADDR_L9,36,4,4,0,0
candADDR_L9,36,5,4,0,0
candADDR_L9,36,6,4,0,0
candADDR_L9,36,7,4,0,0
candADDR_L9,36,8,4,0,0
candADDR_L9,36,9,4,0,0
candADDR_L9,36,10,4,0,0
candADDR_L9,36,11,4,0,0
candADDR_L9,36,12,4,0,0
candADDR_L9,36,13,4,0,0
candADDR_L9,36,14,4,0,0
candADDR_L9,36,15,4,0,0
candADDR_L9,36,16,4,0,0
candADDR_L9,36,17,4,0,0
candADDR_L9,36,18,4,0,0
candADDR_L9,36,19,4,0,0
candADDR_L9,36,20,4,0,0
candADDR_L9,37,1,1,0,0
candADDR_L9,37,2,1,0,0
candADDR_L9,37,3,1,0,0
candADDR_L9,37,4,1,0,0
candADDR_L9,37,5,1,0,0
candADDR_L9,37,6,1,0,0
candADDR_L9,37,7,1,0,0
candADDR_L9,37,8,1,0,0
candADDR_L9,37,9,1,0,0
candADDR_L9,37,10,1,0,0
